row_no,user_id,amount,merchant_id,merchant_name,mcc_code,timestamp,latitude,longitude,country,device_id
2157,727eadc6-6e21-47c1-9f4e-69bdde402a7f,21000,MCH-fb4fb59d3a,스타벅스,5814,2026-06-20 09:05:00,35.252067,126.748715,KR,DEV-4d0b3c57a3
2158,727eadc6-6e21-47c1-9f4e-69bdde402a7f,38500,MCH-ba944121a3,무신사,5651,2026-06-20 17:59:00,35.236668,126.754681,KR,DEV-4d0b3c57a3
2159,727eadc6-6e21-47c1-9f4e-69bdde402a7f,840000,MCH-fb4fb59d3a,스타벅스,5814,2026-06-20 22:57:00,35.273126,126.761762,KR,DEV-4d0b3c57a3
2160,727eadc6-6e21-47c1-9f4e-69bdde402a7f,11480,MCH-0d60345572,버스,4111,2026-06-21 22:53:00,35.240012,126.718333,KR,DEV-4d0b3c57a3
2161,727eadc6-6e21-47c1-9f4e-69bdde402a7f,13580,MCH-5b1162a765,KTX,4112,2026-06-22 12:44:00,35.256808,126.72332,KR,DEV-4d0b3c57a3
2162,727eadc6-6e21-47c1-9f4e-69bdde402a7f,3919,MCH-5df4849ce1,지하철,4111,2026-06-22 14:07:00,35.239049,126.72025,KR,DEV-4d0b3c57a3
2163,727eadc6-6e21-47c1-9f4e-69bdde402a7f,3430,MCH-06553b267c,카카오택시,4121,2026-06-23 22:24:00,35.259272,126.722691,KR,DEV-4d0b3c57a3
2164,727eadc6-6e21-47c1-9f4e-69bdde402a7f,40600,MCH-e7751d42a2,올리브영,5977,2026-06-24 09:56:00,35.22446,126.741346,KR,DEV-4d0b3c57a3
2165,727eadc6-6e21-47c1-9f4e-69bdde402a7f,62299,MCH-ba944121a3,무신사,5651,2026-06-24 17:11:00,35.224466,126.75196,KR,DEV-4d0b3c57a3
2166,727eadc6-6e21-47c1-9f4e-69bdde402a7f,20300,MCH-a5c765e6ce,프리스비,5732,2026-06-24 22:50:00,35.232967,126.748495,KR,DEV-4d0b3c57a3
2167,727eadc6-6e21-47c1-9f4e-69bdde402a7f,112000,MCH-53b4838ce6,어도비(Adobe),5734,2026-06-25 17:51:00,35.240722,126.753218,KR,DEV-4d0b3c57a3
2168,727eadc6-6e21-47c1-9f4e-69bdde402a7f,10500,MCH-8e35d3c146,김밥천국,5812,2026-06-26 08:17:00,35.25849,126.75263,KR,DEV-4d0b3c57a3
2169,727eadc6-6e21-47c1-9f4e-69bdde402a7f,9800,MCH-06553b267c,카카오택시,4121,2026-06-26 13:57:00,35.243128,126.728424,KR,DEV-4d0b3c57a3
2170,727eadc6-6e21-47c1-9f4e-69bdde402a7f,6300,MCH-fb4fb59d3a,스타벅스,5814,2026-06-26 21:59:00,35.264455,126.739525,KR,DEV-4d0b3c57a3
2171,727eadc6-6e21-47c1-9f4e-69bdde402a7f,39900,MCH-ba944121a3,무신사,5651,2026-06-28 13:51:00,35.243928,126.716709,KR,DEV-4d0b3c57a3
2172,727eadc6-6e21-47c1-9f4e-69bdde402a7f,889000,MCH-c563ceac18,맥도날드,5814,2026-06-29 09:09:00,35.230334,126.755957,KR,DEV-4d0b3c57a3
2173,727eadc6-6e21-47c1-9f4e-69bdde402a7f,53900,MCH-a5c765e6ce,프리스비,5732,2026-06-29 12:17:00,35.24188,126.765732,KR,DEV-4d0b3c57a3
2174,727eadc6-6e21-47c1-9f4e-69bdde402a7f,56000,MCH-e7751d42a2,올리브영,5977,2026-06-29 22:07:00,35.247704,126.751078,KR,DEV-4d0b3c57a3
2175,727eadc6-6e21-47c1-9f4e-69bdde402a7f,16800,MCH-ab42b36c0b,배달의민족,5812,2026-06-30 09:09:00,35.270073,126.715285,KR,DEV-4d0b3c57a3
2176,727eadc6-6e21-47c1-9f4e-69bdde402a7f,13650,MCH-06553b267c,카카오택시,4121,2026-07-01 10:12:00,35.241273,126.750707,KR,DEV-4d0b3c57a3
2177,727eadc6-6e21-47c1-9f4e-69bdde402a7f,10500,MCH-493f24c455,쿠팡,5399,2026-07-01 14:50:00,35.273471,126.724795,KR,DEV-4d0b3c57a3
2178,727eadc6-6e21-47c1-9f4e-69bdde402a7f,9520,MCH-5df4849ce1,지하철,4111,2026-07-01 21:12:00,35.23475,126.75352,KR,DEV-4d0b3c57a3
2179,727eadc6-6e21-47c1-9f4e-69bdde402a7f,3770000,MCH-cac2f457b6,금은방_귀금속,5944,2026-07-02 03:44:00,35.232892,126.725452,KR,DEV-4d0b3c57a3
2180,727eadc6-6e21-47c1-9f4e-69bdde402a7f,49700,MCH-493f24c455,쿠팡,5399,2026-07-02 10:32:00,35.233445,126.730335,KR,DEV-4d0b3c57a3
2181,727eadc6-6e21-47c1-9f4e-69bdde402a7f,24500,MCH-a5c765e6ce,프리스비,5732,2026-07-02 14:40:00,35.264558,126.724937,KR,DEV-4d0b3c57a3
2182,727eadc6-6e21-47c1-9f4e-69bdde402a7f,15399,MCH-493f24c455,쿠팡,5399,2026-07-03 09:31:00,35.275719,126.728368,KR,DEV-4d0b3c57a3
2183,727eadc6-6e21-47c1-9f4e-69bdde402a7f,5320,MCH-0d60345572,버스,4111,2026-07-03 16:00:00,35.250774,126.730191,KR,DEV-4d0b3c57a3
2184,727eadc6-6e21-47c1-9f4e-69bdde402a7f,60899,MCH-493f24c455,쿠팡,5399,2026-07-05 12:46:00,35.242926,126.751579,KR,DEV-4d0b3c57a3
2185,727eadc6-6e21-47c1-9f4e-69bdde402a7f,10500,MCH-fb4fb59d3a,스타벅스,5814,2026-07-05 17:49:00,35.264708,126.753473,KR,DEV-4d0b3c57a3
2186,727eadc6-6e21-47c1-9f4e-69bdde402a7f,6370,MCH-5b1162a765,KTX,4112,2026-07-05 20:31:00,35.247754,126.754882,KR,DEV-4d0b3c57a3
2187,727eadc6-6e21-47c1-9f4e-69bdde402a7f,6860,MCH-5b1162a765,KTX,4112,2026-07-06 22:50:00,35.232606,126.752108,KR,DEV-4d0b3c57a3
2188,727eadc6-6e21-47c1-9f4e-69bdde402a7f,7559,MCH-5b1162a765,KTX,4112,2026-07-07 08:27:00,35.240507,126.768265,KR,DEV-4d0b3c57a3
2189,727eadc6-6e21-47c1-9f4e-69bdde402a7f,12600,MCH-8e35d3c146,김밥천국,5812,2026-07-07 08:55:00,35.271986,126.739206,KR,DEV-4d0b3c57a3
2190,727eadc6-6e21-47c1-9f4e-69bdde402a7f,4900,MCH-5df4849ce1,지하철,4111,2026-07-07 09:01:00,35.259158,126.724103,KR,DEV-4d0b3c57a3
2191,727eadc6-6e21-47c1-9f4e-69bdde402a7f,8400,MCH-ab42b36c0b,배달의민족,5812,2026-07-08 11:31:00,35.234077,126.741646,KR,DEV-4d0b3c57a3
2192,727eadc6-6e21-47c1-9f4e-69bdde402a7f,112000,MCH-53b4838ce6,어도비(Adobe),5734,2026-07-09 09:04:00,35.274594,126.723403,KR,DEV-4d0b3c57a3
2193,727eadc6-6e21-47c1-9f4e-69bdde402a7f,21000,MCH-8e35d3c146,김밥천국,5812,2026-07-09 11:26:00,35.26155,126.747619,KR,DEV-4d0b3c57a3
2194,727eadc6-6e21-47c1-9f4e-69bdde402a7f,18200,MCH-ab42b36c0b,배달의민족,5812,2026-07-09 17:27:00,35.275109,126.7489,KR,DEV-4d0b3c57a3
2195,727eadc6-6e21-47c1-9f4e-69bdde402a7f,43400,MCH-a5c765e6ce,프리스비,5732,2026-07-10 17:30:00,35.241825,126.734945,KR,DEV-4d0b3c57a3
2196,727eadc6-6e21-47c1-9f4e-69bdde402a7f,13510,MCH-0d60345572,버스,4111,2026-07-11 11:57:00,35.265917,126.744764,KR,DEV-4d0b3c57a3
2197,727eadc6-6e21-47c1-9f4e-69bdde402a7f,189000,MCH-ca5e0a9e0b,AWS,7372,2026-07-11 17:39:00,35.240783,126.748963,KR,DEV-4d0b3c57a3
2198,727eadc6-6e21-47c1-9f4e-69bdde402a7f,67200,MCH-e7751d42a2,올리브영,5977,2026-07-11 22:57:00,35.23669,126.765822,KR,DEV-4d0b3c57a3
2199,727eadc6-6e21-47c1-9f4e-69bdde402a7f,7909,MCH-06553b267c,카카오택시,4121,2026-07-12 20:09:00,35.248779,126.715812,KR,DEV-4d0b3c57a3
2200,727eadc6-6e21-47c1-9f4e-69bdde402a7f,52500,MCH-493f24c455,쿠팡,5399,2026-07-14 11:14:00,35.238317,126.722498,KR,DEV-4d0b3c57a3
2201,727eadc6-6e21-47c1-9f4e-69bdde402a7f,5880,MCH-5df4849ce1,지하철,4111,2026-07-14 13:31:00,35.241074,126.75935,KR,DEV-4d0b3c57a3
2202,727eadc6-6e21-47c1-9f4e-69bdde402a7f,11900,MCH-8e35d3c146,김밥천국,5812,2026-07-14 20:12:00,35.271544,126.766562,KR,DEV-4d0b3c57a3
2203,727eadc6-6e21-47c1-9f4e-69bdde402a7f,6300,MCH-06553b267c,카카오택시,4121,2026-07-15 19:03:00,35.258297,126.766533,KR,DEV-4d0b3c57a3
2204,727eadc6-6e21-47c1-9f4e-69bdde402a7f,6370,MCH-06553b267c,카카오택시,4121,2026-07-16 12:13:00,35.250637,126.728182,KR,DEV-4d0b3c57a3
2205,727eadc6-6e21-47c1-9f4e-69bdde402a7f,15399,MCH-8e35d3c146,김밥천국,5812,2026-07-18 10:38:00,35.248519,126.763943,KR,DEV-4d0b3c57a3
2206,727eadc6-6e21-47c1-9f4e-69bdde402a7f,10500,MCH-fb4fb59d3a,스타벅스,5814,2026-07-18 16:30:00,35.255089,126.732213,KR,DEV-4d0b3c57a3
2207,727eadc6-6e21-47c1-9f4e-69bdde402a7f,13650,MCH-5df4849ce1,지하철,4111,2026-07-18 17:29:00,35.240365,126.765407,KR,DEV-4d0b3c57a3
2208,727eadc6-6e21-47c1-9f4e-69bdde402a7f,14699,MCH-fb4fb59d3a,스타벅스,5814,2026-07-19 08:46:00,35.264497,126.749554,KR,DEV-4d0b3c57a3
2209,727eadc6-6e21-47c1-9f4e-69bdde402a7f,8119,MCH-0d60345572,버스,4111,2026-07-19 10:20:00,35.243659,126.71614,KR,DEV-4d0b3c57a3
2210,727eadc6-6e21-47c1-9f4e-69bdde402a7f,18900,MCH-c563ceac18,맥도날드,5814,2026-07-20 11:05:00,35.273492,126.722327,KR,DEV-4d0b3c57a3
2211,727eadc6-6e21-47c1-9f4e-69bdde402a7f,13300,MCH-c563ceac18,맥도날드,5814,2026-07-21 10:07:00,35.260932,126.744391,KR,DEV-4d0b3c57a3
2212,727eadc6-6e21-47c1-9f4e-69bdde402a7f,10430,MCH-06553b267c,카카오택시,4121,2026-07-21 14:41:00,35.245692,126.75535,KR,DEV-4d0b3c57a3
2213,727eadc6-6e21-47c1-9f4e-69bdde402a7f,14000,MCH-c563ceac18,맥도날드,5814,2026-07-22 08:02:00,35.226442,126.751711,KR,DEV-4d0b3c57a3
2214,727eadc6-6e21-47c1-9f4e-69bdde402a7f,105000,MCH-8fff18fdd2,노션,7372,2026-07-22 14:48:00,35.235963,126.723014,KR,DEV-4d0b3c57a3
2215,727eadc6-6e21-47c1-9f4e-69bdde402a7f,990000,MCH-489f756ae2,Steam_Global,5816,2026-07-23 13:35:00,35.264767,126.741371,US,DEV-4d0b3c57a3
2216,727eadc6-6e21-47c1-9f4e-69bdde402a7f,6300,MCH-c563ceac18,맥도날드,5814,2026-07-23 16:00:00,35.243285,126.763336,KR,DEV-4d0b3c57a3
2217,727eadc6-6e21-47c1-9f4e-69bdde402a7f,7279,MCH-06553b267c,카카오택시,4121,2026-07-23 19:05:00,35.255261,126.726052,KR,DEV-4d0b3c57a3
2218,727eadc6-6e21-47c1-9f4e-69bdde402a7f,39900,MCH-e7751d42a2,올리브영,5977,2026-07-24 11:20:00,35.243619,126.73576,KR,DEV-4d0b3c57a3
2219,727eadc6-6e21-47c1-9f4e-69bdde402a7f,11830,MCH-5b1162a765,KTX,4112,2026-07-24 18:42:00,35.24461,126.749924,KR,DEV-4d0b3c57a3
2220,727eadc6-6e21-47c1-9f4e-69bdde402a7f,56000,MCH-a5c765e6ce,프리스비,5732,2026-07-25 08:19:00,35.235809,126.762883,KR,DEV-4d0b3c57a3
2221,727eadc6-6e21-47c1-9f4e-69bdde402a7f,11200,MCH-ab42b36c0b,배달의민족,5812,2026-07-25 15:03:00,35.239528,126.752048,KR,DEV-4d0b3c57a3
2222,727eadc6-6e21-47c1-9f4e-69bdde402a7f,7699,MCH-c563ceac18,맥도날드,5814,2026-07-25 20:36:00,35.229479,126.735707,KR,DEV-4d0b3c57a3
2223,727eadc6-6e21-47c1-9f4e-69bdde402a7f,9240,MCH-0d60345572,버스,4111,2026-07-26 14:38:00,35.234541,126.765942,KR,DEV-4d0b3c57a3
2224,727eadc6-6e21-47c1-9f4e-69bdde402a7f,17500,MCH-c563ceac18,맥도날드,5814,2026-07-27 11:27:00,35.254096,126.723385,KR,DEV-4d0b3c57a3
2225,727eadc6-6e21-47c1-9f4e-69bdde402a7f,35000,MCH-8fff18fdd2,노션,7372,2026-07-27 12:28:00,35.269478,126.748238,KR,DEV-4d0b3c57a3
2226,727eadc6-6e21-47c1-9f4e-69bdde402a7f,16800,MCH-a5c765e6ce,프리스비,5732,2026-07-27 17:06:00,35.255643,126.757737,KR,DEV-4d0b3c57a3
2227,727eadc6-6e21-47c1-9f4e-69bdde402a7f,37100,MCH-493f24c455,쿠팡,5399,2026-07-28 10:16:00,35.245954,126.715974,KR,DEV-4d0b3c57a3
2228,727eadc6-6e21-47c1-9f4e-69bdde402a7f,175000,MCH-53b4838ce6,어도비(Adobe),5734,2026-07-28 19:43:00,35.273779,126.767914,KR,DEV-4d0b3c57a3
2229,727eadc6-6e21-47c1-9f4e-69bdde402a7f,5880,MCH-0d60345572,버스,4111,2026-07-29 08:44:00,35.229473,126.753943,KR,DEV-4d0b3c57a3
2230,727eadc6-6e21-47c1-9f4e-69bdde402a7f,18200,MCH-8e35d3c146,김밥천국,5812,2026-07-29 14:01:00,35.226808,126.752159,KR,DEV-4d0b3c57a3
2231,727eadc6-6e21-47c1-9f4e-69bdde402a7f,61599,MCH-fb4fb59d3a,스타벅스,5814,2026-07-29 22:02:00,35.246765,126.739937,KR,DEV-289027d5e7
2232,727eadc6-6e21-47c1-9f4e-69bdde402a7f,7699,MCH-ab42b36c0b,배달의민족,5812,2026-07-30 11:44:00,35.262245,126.725721,KR,DEV-4d0b3c57a3
2233,727eadc6-6e21-47c1-9f4e-69bdde402a7f,154000,MCH-bed94775b8,패스트파이브,7011,2026-07-30 19:31:00,35.223492,126.749909,KR,DEV-4d0b3c57a3
2234,727eadc6-6e21-47c1-9f4e-69bdde402a7f,6230,MCH-0d60345572,버스,4111,2026-08-02 10:52:00,35.23279,126.736482,KR,DEV-4d0b3c57a3
2235,727eadc6-6e21-47c1-9f4e-69bdde402a7f,2590,MCH-5b1162a765,KTX,4112,2026-08-02 17:16:00,35.271464,126.751289,KR,DEV-4d0b3c57a3
2236,727eadc6-6e21-47c1-9f4e-69bdde402a7f,105000,MCH-ca5e0a9e0b,AWS,7372,2026-08-02 19:40:00,35.252824,126.734941,KR,DEV-4d0b3c57a3
2237,727eadc6-6e21-47c1-9f4e-69bdde402a7f,1750,MCH-5df4849ce1,지하철,4111,2026-08-03 13:32:00,35.258277,126.73913,KR,DEV-4d0b3c57a3
2238,727eadc6-6e21-47c1-9f4e-69bdde402a7f,21000,MCH-c563ceac18,맥도날드,5814,2026-08-03 17:08:00,35.276507,126.722605,KR,DEV-4d0b3c57a3
2239,727eadc6-6e21-47c1-9f4e-69bdde402a7f,147000,MCH-53b4838ce6,어도비(Adobe),5734,2026-08-04 09:36:00,35.244811,126.759274,KR,DEV-4d0b3c57a3
2240,727eadc6-6e21-47c1-9f4e-69bdde402a7f,130000,MCH-cf62dbb6a8,게임아이템_스토어,7994,2026-08-04 18:10:00,35.263371,126.751738,KR,DEV-4d0b3c57a3
2241,727eadc6-6e21-47c1-9f4e-69bdde402a7f,130000,MCH-cf62dbb6a8,게임아이템_스토어,7994,2026-08-04 18:11:00,35.263371,126.751738,KR,DEV-4d0b3c57a3
2242,727eadc6-6e21-47c1-9f4e-69bdde402a7f,130000,MCH-cf62dbb6a8,게임아이템_스토어,7994,2026-08-04 18:12:00,35.263371,126.751738,KR,DEV-4d0b3c57a3
2243,727eadc6-6e21-47c1-9f4e-69bdde402a7f,30099,MCH-493f24c455,쿠팡,5399,2026-08-05 18:41:00,35.254577,126.755295,KR,DEV-4d0b3c57a3
2244,727eadc6-6e21-47c1-9f4e-69bdde402a7f,10360,MCH-5b1162a765,KTX,4112,2026-08-05 18:52:00,35.240981,126.759979,KR,DEV-4d0b3c57a3
2245,727eadc6-6e21-47c1-9f4e-69bdde402a7f,23100,MCH-ba944121a3,무신사,5651,2026-08-06 22:04:00,35.271667,126.767158,KR,DEV-4d0b3c57a3
2246,727eadc6-6e21-47c1-9f4e-69bdde402a7f,4410,MCH-06553b267c,카카오택시,4121,2026-08-07 08:01:00,35.245339,126.759371,KR,DEV-4d0b3c57a3
2247,727eadc6-6e21-47c1-9f4e-69bdde402a7f,16099,MCH-493f24c455,쿠팡,5399,2026-08-07 12:28:00,37.567734,127.554794,KR,DEV-4d0b3c57a3
2248,727eadc6-6e21-47c1-9f4e-69bdde402a7f,2060000,MCH-9449f2d5d1,중고거래_송금,6051,2026-08-08 04:27:00,35.255688,126.733314,KR,DEV-4d0b3c57a3
2249,727eadc6-6e21-47c1-9f4e-69bdde402a7f,1610,MCH-5b1162a765,KTX,4112,2026-08-08 15:20:00,35.273093,126.7491,KR,DEV-4d0b3c57a3
2250,727eadc6-6e21-47c1-9f4e-69bdde402a7f,48300,MCH-493f24c455,쿠팡,5399,2026-08-08 19:37:00,35.237213,126.740364,KR,DEV-4d0b3c57a3
2251,727eadc6-6e21-47c1-9f4e-69bdde402a7f,51100,MCH-493f24c455,쿠팡,5399,2026-08-09 14:47:00,35.227872,126.753914,KR,DEV-4d0b3c57a3
2252,727eadc6-6e21-47c1-9f4e-69bdde402a7f,2590,MCH-5b1162a765,KTX,4112,2026-08-09 15:16:00,35.260406,126.768528,KR,DEV-4d0b3c57a3
2253,727eadc6-6e21-47c1-9f4e-69bdde402a7f,62299,MCH-e7751d42a2,올리브영,5977,2026-08-10 09:44:00,35.266701,126.743719,KR,DEV-4d0b3c57a3
2254,727eadc6-6e21-47c1-9f4e-69bdde402a7f,9310,MCH-5df4849ce1,지하철,4111,2026-08-10 12:44:00,35.265594,126.765334,KR,DEV-4d0b3c57a3
2255,727eadc6-6e21-47c1-9f4e-69bdde402a7f,65099,MCH-ca5e0a9e0b,AWS,7372,2026-08-10 14:06:00,35.027794,126.82096,KR,DEV-4d0b3c57a3
2256,727eadc6-6e21-47c1-9f4e-69bdde402a7f,12600,MCH-ab42b36c0b,배달의민족,5812,2026-08-11 09:43:00,35.239246,126.723561,KR,DEV-4d0b3c57a3
2257,727eadc6-6e21-47c1-9f4e-69bdde402a7f,44100,MCH-a5c765e6ce,프리스비,5732,2026-08-13 08:19:00,35.244322,126.755009,KR,DEV-4d0b3c57a3
2258,727eadc6-6e21-47c1-9f4e-69bdde402a7f,13300,MCH-fb4fb59d3a,스타벅스,5814,2026-08-13 15:23:00,35.229662,126.723652,KR,DEV-4d0b3c57a3
2259,727eadc6-6e21-47c1-9f4e-69bdde402a7f,49700,MCH-a5c765e6ce,프리스비,5732,2026-08-13 20:44:00,35.241769,126.751685,KR,DEV-4d0b3c57a3
2260,727eadc6-6e21-47c1-9f4e-69bdde402a7f,790000,MCH-489f756ae2,Steam_Global,5816,2026-08-14 03:26:00,35.251775,126.752267,CN,DEV-4d0b3c57a3
2261,727eadc6-6e21-47c1-9f4e-69bdde402a7f,4900,MCH-c563ceac18,맥도날드,5814,2026-08-14 17:11:00,35.272393,126.76209,KR,DEV-4d0b3c57a3
2262,727eadc6-6e21-47c1-9f4e-69bdde402a7f,33600,MCH-fb4fb59d3a,스타벅스,5814,2026-08-14 22:42:00,35.965635,127.503317,KR,DEV-4d0b3c57a3
2263,727eadc6-6e21-47c1-9f4e-69bdde402a7f,3500,MCH-8e35d3c146,김밥천국,5812,2026-08-15 13:03:00,35.235941,126.722731,KR,DEV-4d0b3c57a3
2264,727eadc6-6e21-47c1-9f4e-69bdde402a7f,11480,MCH-5df4849ce1,지하철,4111,2026-08-15 14:07:00,35.252896,126.744892,KR,DEV-4d0b3c57a3
2265,727eadc6-6e21-47c1-9f4e-69bdde402a7f,9800,MCH-fb4fb59d3a,스타벅스,5814,2026-08-15 22:51:00,35.224045,126.743119,KR,DEV-4d0b3c57a3
2266,727eadc6-6e21-47c1-9f4e-69bdde402a7f,4830,MCH-5b1162a765,KTX,4112,2026-08-16 09:11:00,35.266696,126.724962,KR,DEV-4d0b3c57a3
2267,727eadc6-6e21-47c1-9f4e-69bdde402a7f,11130,MCH-06553b267c,카카오택시,4121,2026-08-18 10:15:00,35.231247,126.755873,KR,DEV-4d0b3c57a3
2268,727eadc6-6e21-47c1-9f4e-69bdde402a7f,20300,MCH-fb4fb59d3a,스타벅스,5814,2026-08-19 14:02:00,35.24294,126.726945,KR,DEV-4d0b3c57a3
2269,727eadc6-6e21-47c1-9f4e-69bdde402a7f,45500,MCH-e7751d42a2,올리브영,5977,2026-08-19 15:38:00,35.265583,126.716259,KR,DEV-4d0b3c57a3
2270,727eadc6-6e21-47c1-9f4e-69bdde402a7f,12600,MCH-5b1162a765,KTX,4112,2026-08-19 21:48:00,35.235534,126.763818,KR,DEV-4d0b3c57a3
2271,727eadc6-6e21-47c1-9f4e-69bdde402a7f,8470,MCH-06553b267c,카카오택시,4121,2026-08-20 09:35:00,35.238934,126.756553,KR,DEV-4d0b3c57a3
2272,727eadc6-6e21-47c1-9f4e-69bdde402a7f,9800,MCH-ab42b36c0b,배달의민족,5812,2026-08-21 21:34:00,35.225546,126.729758,KR,DEV-4d0b3c57a3
2273,727eadc6-6e21-47c1-9f4e-69bdde402a7f,52500,MCH-a5c765e6ce,프리스비,5732,2026-08-22 13:05:00,35.248788,126.741131,KR,DEV-4d0b3c57a3
2274,727eadc6-6e21-47c1-9f4e-69bdde402a7f,5530,MCH-06553b267c,카카오택시,4121,2026-08-22 18:17:00,35.276102,126.743561,KR,DEV-4d0b3c57a3
2275,787f87e7-cc50-42aa-9a17-641aa74cf9f5,10560,MCH-5b1162a765,KTX,4112,2026-05-25 11:03:00,36.700491,127.396065,KR,DEV-df8b6390a7
2276,787f87e7-cc50-42aa-9a17-641aa74cf9f5,182600,MCH-ba944121a3,무신사,5651,2026-05-25 16:00:00,36.704386,127.437599,KR,DEV-df8b6390a7
2277,787f87e7-cc50-42aa-9a17-641aa74cf9f5,112200,MCH-ba944121a3,무신사,5651,2026-05-25 19:27:00,36.70671,127.417922,KR,DEV-df8b6390a7
2278,787f87e7-cc50-42aa-9a17-641aa74cf9f5,94600,MCH-e7751d42a2,올리브영,5977,2026-05-26 09:05:00,36.728004,127.417458,KR,DEV-df8b6390a7
2279,787f87e7-cc50-42aa-9a17-641aa74cf9f5,528000,MCH-53b4838ce6,어도비(Adobe),5734,2026-05-26 10:02:00,36.741481,127.415236,KR,DEV-df8b6390a7
2280,787f87e7-cc50-42aa-9a17-641aa74cf9f5,154000,MCH-493f24c455,쿠팡,5399,2026-05-26 15:02:00,36.735267,127.41225,KR,DEV-df8b6390a7
2281,787f87e7-cc50-42aa-9a17-641aa74cf9f5,189200,MCH-e7751d42a2,올리브영,5977,2026-05-27 08:21:00,36.709784,127.390256,KR,DEV-df8b6390a7
2282,787f87e7-cc50-42aa-9a17-641aa74cf9f5,33000,MCH-ba944121a3,무신사,5651,2026-05-28 15:30:00,36.742715,127.392985,KR,DEV-df8b6390a7
2283,787f87e7-cc50-42aa-9a17-641aa74cf9f5,114400,MCH-493f24c455,쿠팡,5399,2026-05-28 15:51:00,36.724896,127.391077,KR,DEV-df8b6390a7
2284,787f87e7-cc50-42aa-9a17-641aa74cf9f5,182600,MCH-493f24c455,쿠팡,5399,2026-05-28 18:57:00,36.708962,127.400108,KR,DEV-df8b6390a7
2285,787f87e7-cc50-42aa-9a17-641aa74cf9f5,140800,MCH-e7751d42a2,올리브영,5977,2026-05-29 19:04:00,36.737721,127.389373,KR,DEV-df8b6390a7
2286,787f87e7-cc50-42aa-9a17-641aa74cf9f5,147400,MCH-ba944121a3,무신사,5651,2026-05-30 10:55:00,36.720487,127.407822,KR,DEV-df8b6390a7
2287,787f87e7-cc50-42aa-9a17-641aa74cf9f5,134200,MCH-493f24c455,쿠팡,5399,2026-05-30 11:00:00,36.702737,127.42306,KR,DEV-df8b6390a7
2288,787f87e7-cc50-42aa-9a17-641aa74cf9f5,99000,MCH-ba944121a3,무신사,5651,2026-05-31 08:25:00,36.711012,127.402926,KR,DEV-df8b6390a7
2289,787f87e7-cc50-42aa-9a17-641aa74cf9f5,33000,MCH-ba944121a3,무신사,5651,2026-05-31 11:58:00,36.718219,127.385942,KR,DEV-df8b6390a7
2290,787f87e7-cc50-42aa-9a17-641aa74cf9f5,55000,MCH-fb4fb59d3a,스타벅스,5814,2026-05-31 18:27:00,36.712779,127.385505,KR,DEV-df8b6390a7
2291,787f87e7-cc50-42aa-9a17-641aa74cf9f5,55000,MCH-c563ceac18,맥도날드,5814,2026-06-03 08:09:00,36.721341,127.438482,KR,DEV-df8b6390a7
2292,787f87e7-cc50-42aa-9a17-641aa74cf9f5,200200,MCH-ba944121a3,무신사,5651,2026-06-05 13:14:00,36.700133,127.436013,KR,DEV-df8b6390a7
2293,787f87e7-cc50-42aa-9a17-641aa74cf9f5,132000,MCH-53b4838ce6,어도비(Adobe),5734,2026-06-05 17:45:00,36.720374,127.429614,KR,DEV-df8b6390a7
2294,787f87e7-cc50-42aa-9a17-641aa74cf9f5,187000,MCH-493f24c455,쿠팡,5399,2026-06-07 17:24:00,36.694216,127.415185,KR,DEV-df8b6390a7
2295,787f87e7-cc50-42aa-9a17-641aa74cf9f5,17600,MCH-0d60345572,버스,4111,2026-06-07 20:17:00,36.73336,127.411701,KR,DEV-df8b6390a7
2296,787f87e7-cc50-42aa-9a17-641aa74cf9f5,112200,MCH-e7751d42a2,올리브영,5977,2026-06-07 22:21:00,36.721242,127.392462,KR,DEV-df8b6390a7
2297,787f87e7-cc50-42aa-9a17-641aa74cf9f5,25520,MCH-0d60345572,버스,4111,2026-06-08 14:10:00,36.70464,127.430403,KR,DEV-df8b6390a7
2298,787f87e7-cc50-42aa-9a17-641aa74cf9f5,52800,MCH-8e35d3c146,김밥천국,5812,2026-06-08 15:03:00,36.721598,127.422125,KR,DEV-df8b6390a7
2299,787f87e7-cc50-42aa-9a17-641aa74cf9f5,19800,MCH-8e35d3c146,김밥천국,5812,2026-06-09 12:34:00,36.702009,127.428924,KR,DEV-df8b6390a7
2300,787f87e7-cc50-42aa-9a17-641aa74cf9f5,638000,MCH-ca5e0a9e0b,AWS,7372,2026-06-09 14:57:00,36.713518,127.401071,KR,DEV-df8b6390a7
2301,787f87e7-cc50-42aa-9a17-641aa74cf9f5,134200,MCH-493f24c455,쿠팡,5399,2026-06-09 16:23:00,36.690188,127.395688,KR,DEV-df8b6390a7
2302,787f87e7-cc50-42aa-9a17-641aa74cf9f5,136400,MCH-493f24c455,쿠팡,5399,2026-06-10 10:11:00,36.712199,127.403802,KR,DEV-df8b6390a7
2303,787f87e7-cc50-42aa-9a17-641aa74cf9f5,27060,MCH-06553b267c,카카오택시,4121,2026-06-10 15:51:00,36.726126,127.388721,KR,DEV-df8b6390a7
2304,787f87e7-cc50-42aa-9a17-641aa74cf9f5,134200,MCH-e7751d42a2,올리브영,5977,2026-06-12 11:06:00,36.719979,127.388113,KR,DEV-df8b6390a7
